the_geom,OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
POINT (-122.498025224209 37.753219936381),24392,Noriega St&39th Ave SW-NS/BZ,NORI39A1,NORI39AV,5754,37.753214999999997,-122.498012,0,39TH AVE,NORIEGA ST,NS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,654365,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.426835214091 37.756440941967),25658,Right Of Way&21st St SE-NS/SB,ROW 21S1,ROW 21ST,6217,37.756436000000001,-122.426822,0,21ST ST,MUNI RAIL - J RROW,NS,SE,,0,10/29/2017 05:39:39 PM +0000,656487,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.392421213049 37.791343947397),26191,Howard St&Spear St E-FS/SB,HWRDSPEA,HRWDSPER,7676,37.791339000000001,-122.392408,,STEUART ST,HOWARD ST,,E,,,10/29/2017 05:39:39 PM +0000,657627,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.425365220125 37.804844946365),26129,Van Ness&North Point SW-FS-BZ,V.N.N.P.,,7476,37.804839999999999,-122.425352,0,NORTH POINT ST,VAN NESS AVE,,,,0,10/29/2017 05:39:39 PM +0000,657532,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.443503217615 37.760244941336),23005,18th St&Danvers St SW-NS/BZ,18STDAN0,18STDANV,3328,37.760239999999996,-122.44349,0,DANVERS ST,18TH ST,NS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,652241,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.442197221411 37.79617494446),24468,Union St&Divisadero St SW-NS/PS,UNINDIV1,UNINDIVI,6753,37.796169999999996,-122.442184,0,DIVISADERO ST,UNION ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,654802,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.44431121861 37.774199942223),24521,Hayes St&Central Ave NE-NS/BZ,HAYSCEN0,HAYSCENT,4985,37.774194999999999,-122.444298,0,CENTRAL AVE,HAYES ST,NS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,654900,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.466171223001 37.782802941312),23369,Clement St&8TH Ave SE-FS/BZ,CLMT 8A1,CLMT 8AV,4044,37.782798,-122.46615800000001,0,08TH AVE,CLEMENT ST,FS,SE,BZ,1,10/29/2017 05:39:39 PM +0000,652434,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.417831211935 37.749005942453),25250,26th St&Mission St SE-FS/BZ,26STMIS1,26STMISS,3519,37.749001,-122.417818,0,MISSION ST,26TH ST,FS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,656176,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.465283218277 37.739554937546),24923,Portola Dr&Claremont Ave SW-NS,PORTCLA1,PORTCLAR,6011,37.739550000000001,-122.46527,0,Claremont Ave,PORTOLA DR,NS,SW,,0,10/29/2017 05:39:39 PM +0000,655584,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.41409221585 37.783686945092),23634,Eddy St&Leavenworth St SE-FS/BZ,EDDYLEA1,EDDYLEAV,4483,37.783681999999999,-122.414079,0,LEAVENWORTH ST,EDDY ST,FS,SE,BZ,1,10/29/2017 05:39:39 PM +0000,652938,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.484319224413 37.772595939013),23525,Fulton St&25TH Ave NW-FS/BZ,FULT25A0,FULT25AV,4748,37.772590999999998,-122.484306,0,25TH AVE,FULTON ST,FS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,653059,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.464103222221 37.776989941107),22951,6th Ave&Balboa St SW-FS/BZ,6AVBBO0,6AVBBOA,3178,37.776984999999996,-122.46409,0,BALBOA ST,6TH AVE,FS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,651758,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.411694215578 37.786987945471),23821,Geary Blvd&Taylor St NW-FS/BZ,GEARTAY0,GEARTAYL,4767,37.786982999999999,-122.411681,0,TAYLOR ST,GEARY ST,FS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,653149,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.443496215664 37.746020940346),25813,Duncan St& Amber Dr NW-NS/SB,DUNCAMBR,DUNCAMBR,7228,37.746015999999997,-122.443483,0,AMBER DR,DUNCAN ST,NS,NW,FL,0,10/29/2017 05:39:39 PM +0000,656804,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.484033231098 37.829524943685),23440,Conzelman Rd&Kirby Cove Rd NW-FS/SB,CONZKRB0,CONZKRBY,4133,37.829519999999995,-122.48402,0,HWY 101 SOUTH RAMP,CONZELMAN RD,FS,NW,,0,10/29/2017 05:39:39 PM +0000,652544,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.507418227335 37.764190937318),24278,Lincoln Way&47th Ave NW-FS/SB,LWAY47A1,LWAY47AV,5324,37.764185999999995,-122.50740500000001,0,47TH AVE,LINCOLN WY,FS,NW,,0,10/29/2017 05:39:39 PM +0000,653992,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.470051218035 37.736159936933),26297,Portola Dr&15th Ave N-FS/BZ,PORT15AV,,7891,37.736154999999997,-122.470038,,15TH AVE,PORTOLA DR,,,,,10/29/2017 05:39:39 PM +0000,657798,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.418533215249 37.775504944561),22751,11th St&Market St E-NS/SB,11STMRK1,11STMRKT,3244,37.775500000000001,-122.41852,0,MARKET ST,11TH ST,NS,E,,0,10/29/2017 05:39:39 PM +0000,651900,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.428613212337 37.742024940876),23130,30th St&Sanchez St NE-NS/BZ,30STSNC1,30STSNCZ,3543,37.742019999999997,-122.4286,0,SANCHEZ ST,30TH ST,NS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,652034,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.474579216047 37.713762935112),26232,Brotherhood Way&Summit Way,BRHDSUM0,,7793,37.713757999999999,-122.474566,0,CHURCH ACCESS RD,BROTHERHOOD WY,,,,0,10/29/2017 05:39:39 PM +0000,657681,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.410901213012 37.768936944507),26290,Bryant St&Division St SW-FS/BZ,BRYTDIVN,,7864,37.768932,-122.410888,,DIVISION ST,BRYANT ST,,,,,10/29/2017 05:39:39 PM +0000,657790,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.481126222927 37.757874938693),22775,23rd Ave&Lawton St NW-NS/PS,23AVLAW0,23AVLAWT,3444,37.757869999999997,-122.48111299999999,0,LAWTON ST,23RD AVE,NS,NW,,0,10/29/2017 05:39:39 PM +0000,651938,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.431333213429 37.746544940878),24218,Noe St&27th St SE-NS/PS,NOE 27S1,NOE 27ST,5733,37.746539999999996,-122.43132,0,27TH ST,NOE ST,NS,SE,,0,10/29/2017 05:39:39 PM +0000,653897,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.405893208562 37.73488494191),23464,Bay Shore Blvd&Boutwell St NE-FS/BZ,BSHRBOU1,BSHRBOUT,3775,37.734879999999997,-122.40588,0,BOUTWELL ST,BAY SHORE BLVD,FS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,652576,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.401685209866 37.754336943687),26073,Rhode Island St&23rd St SW-FS/SB,R.IS23S0,R.IS23ST,6197,37.754331999999998,-122.40167199999999,0,23RD ST,RHODE ISLAND ST,FS,SW,,0,10/29/2017 05:39:39 PM +0000,657431,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.505683228336 37.773577937789),22997,45th Ave&Cabrillo St NE-FS/PS,45AVCBR1,45AVCBRO,3572,37.773572999999999,-122.50566999999999,0,CABRILLO ST,45TH AVE,FS,NE,,0,10/29/2017 05:39:39 PM +0000,652227,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.416317217069 37.792963945818),23296,Clay St&Leavenworth St SW-NS/BZ,CLAYLEA1,CLAYLEAV,4023,37.792958999999996,-122.416304,0,LEAVENWORTH ST,CLAY ST,NS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,652693,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.404433215463 37.796264946873),23318,Columbus Ave&Jackson St OB SW-FS/BZ,COLMJAC0,COLMJACK,4110,37.796259999999997,-122.40442,0,JACKSON ST,COLUMBUS AVE,FS,SW,BX,0,10/29/2017 05:39:39 PM +0000,652732,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.400893207321 37.729104942059),25511,Phelps St&Carroll Ave S-NS,PHLPCAR1,PHLPCARR,5930,37.729100000000003,-122.40088,0,CARROLL AVE,PHELPS ST,NS,S,FL,0,10/29/2017 05:39:39 PM +0000,656638,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.447273220892 37.789184943014),24902,Presidio Ave&Clay St NW-NS/PS,PRESCLA0,PRESCLAY,6090,37.789180000000002,-122.44726,0,CLAY ST,PRESIDIO AVE,NS,NW,,0,10/29/2017 05:39:39 PM +0000,655541,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.393099212715 37.788854947044),26155,Beale St&Folsom St NS-NW/BZ,BEALFOLS,,7617,37.788849999999996,-122.393086,0,HOWARD ST,BEALE ST,,,,0,10/29/2017 05:39:39 PM +0000,657574,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.425364219449 37.805067946483),26027,Van Ness &North Point SE-NS/BZ,V.N.N.P0,V.N.N.PT,6819,37.805062999999997,-122.42535100000001,0,NORTH POINT ST,VAN NESS AVE,NS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,657353,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.448801215224 37.732993938774),23721,Foerster St&Mangels Ave SE-NS/SB,FOERMAN1,FOERMANG,4652,37.732988999999996,-122.44878800000001,0,MANGELS AVE,FOERSTER ST,NS,SE,,0,10/29/2017 05:39:39 PM +0000,653338,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.403080206045 37.72110094123),24260,Mansell St&Brussels St NW-MI/PS,MANSBRU1,MANSBRUS,5337,37.721095999999996,-122.40306699999999,0,BRUSSELS ST,MANSELL ST,MI,NW,,0,10/29/2017 05:39:39 PM +0000,653970,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.425250219635 37.805067946008),24964,North Point St&Van Ness Ave SE-FS,N.PTV.N0,N.PTV.N.,5472,37.805062999999997,-122.425237,0,VAN NESS AVE,NORTH POINT ST,FS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,655647,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.485369226329 37.787371940273),22816,25th Ave&El Camino Del Mar SW-FS/SB,25AVECD0,25AVECDM,3498,37.787366999999996,-122.485356,0,EL CAMINO DEL MAR,25TH AVE,FS,SW,,0,10/29/2017 05:39:39 PM +0000,652001,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.402413214993 37.799674947265),25313,Sansome St&Vallejo St NE-FS/BZ,SANSVAL1,SANSVALL,6336,37.799669999999999,-122.4024,0,VALLEJO ST,SANSOME ST,FS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,656277,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.409083211381 37.751304943389),23215,Bryant St&25TH St NW-NS/BZ,BRYT25S0,BRYT25ST,3748,37.751300000000001,-122.40907,0,25TH ST,BRYANT ST,NS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,652166,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.398637208145 37.736320942472),24878,Silver Ave&Revere Ave S-NS/SB,SILVRVR0,SILVRVRE,6419,37.736315999999995,-122.398624,0,REVERE AVE,SILVER AVE,NS,S,,0,10/29/2017 05:39:39 PM +0000,655508,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.466093220367 37.762097939414),22721,9th Ave&Judah St SE-NS/BZ,.9AVJUD1,.9AVJUDA,3214,37.762093,-122.46608000000001,0,JUDAH ST,9TH AVE,NS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,651819,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.407542215499 37.792188946563),25257,California St&Stockton St S-MI,CALISTO1,CALISTOK,3900,37.792183999999999,-122.407529,0,STOCKTON ST,CALIFORNIA ST,MI,S,,0,10/29/2017 05:39:39 PM +0000,656188,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.402503214047 37.785974945925),23954,Mission St&3rd St W-FS/BZ,MISS 3S0,MISS 3ST,5532,37.785969999999999,-122.40249,0,3RD ST,MISSION ST,FS,W,BZ,1,10/29/2017 05:39:39 PM +0000,653772,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.43220221234 37.736838940001),23950,33 Moffitt St W-MB/BZ,MOFTH 30,MOFTH 33,5634,37.736834000000002,-122.43218899999999,0,,MOFFITT ST,MB,W,BZ,0,10/29/2017 05:39:39 PM +0000,653762,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.41834321559 37.781234944772),24314,Golden Gate Ave&Polk St SE-FS/BZ,G G POL1,G G POLK,4242,37.781230000000001,-122.41833,0,POLK ST,GOLDEN GATE AVE,FS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,654479,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.452093212875 37.714074936446),25126,San Jose Ave&Farallones St S-NS/SB,S.J.FAR0,S.J.FARA,6259,37.71407,-122.45208,0,FARALLONES ST,SAN JOSE AVE,NS,S,,0,10/29/2017 05:39:39 PM +0000,655947,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.434891219867 37.793809944807),25042,Fillmore St&Broadway SW-FS/BZ,FILLBDW0,FILLBDWY,4605,37.793804999999999,-122.434878,0,BROADWAY,FILLMORE ST,FS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,655397,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.406763210967 37.755884943196),24913,Potrero Ave&22nd St SW-FS/BZ,POTR22S0,POTR22ST,6036,37.755879999999998,-122.40675,0,22ND ST,POTRERO AVE,FS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,655565,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.500353226931 37.771884938),26111,Fulton St&40TH Ave NW-FS/BZ,FULT40A2,,7729,37.771879999999996,-122.50033999999999,0,40TH AVE,FULTON ST,,,,,10/29/2017 05:39:39 PM +0000,657497,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.427515218659 37.790713944549),25522,Sacramento St&Octavia St N-MI/BZ,SACOOCT0,SACOOCTA,6309,37.790709,-122.427502,0,OCTAVIA ST,SACRAMENTO ST,MI,N,BZ,1,10/29/2017 05:39:39 PM +0000,656651,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.444492217516 37.758387940701),23396,Clayton St&Market St NW-FS/PS,CLTNMRK1,CLTNMRKT,4079,37.758382999999995,-122.444479,0,MARKET ST,CLAYTON ST,FS,NW,,0,10/29/2017 05:39:39 PM +0000,652474,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.436223215186 37.749654940819),24313,Diamond St&25TH St NW-NS/PS,DIAM25S0,DIAM25ST,4372,37.749649999999995,-122.43621,0,25TH ST,DIAMOND ST,NS,NW,,0,10/29/2017 05:39:39 PM +0000,654478,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.424433210981 37.735914940991),24963,Mission St&Richland Ave SE-NS/BZ,MISSRIC1,MISSRICH,5613,37.735909999999997,-122.42442,0,RICHARDSON AVE,MISSION ST,NS,SE,BZ,1,10/29/2017 05:39:39 PM +0000,655644,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.382826205625 37.739721943701),23602,US Post Office S-FS/BZ,EVANUSP0,EVANUSPO,4564,37.739716999999999,-122.382813,0,POST OFFICE,EVANS AVE,FS,S,BZ,0,10/29/2017 05:39:39 PM +0000,652882,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.438052216408 37.759038941611),24639,Eureka St&19TH St SE-NS/PS,ERKA19S0,ERKA19ST,4536,37.759034,-122.438039,0,19TH ST,EUREKA ST,NS,SE,,0,10/29/2017 05:39:39 PM +0000,655123,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.458773221273 37.781085941982),23183,Arguello Blvd&Geary Blvd SE-NS/BZ,ARGLGEA1,ARGLGEAR,3650,37.781081,-122.45876,0,GEARY BLVD,ARGUELLO BLVD,NS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,652107,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.457093212595 37.707364935814),24138,Mission St&Goethe St N-NS/BB,MISSGOE0,MISSGOET,5594,37.707360000000001,-122.45707999999999,0,GOETHE ST,MISSION ST,NS,N,BB,0,10/29/2017 05:39:39 PM +0000,654071,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.401556214642 37.794844946853),23300,Clay St&Sansome St SE-FS/BZ,CLAYSAN1,CLAYSANS,4028,37.794840000000001,-122.401543,0,LEIDESDORFF ST,CLAY ST,FS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,652699,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.446165220015 37.78261294266),23815,Geary Blvd&Presidio Ave N-MB/BZ,GEARPRE0,GEARPRES,4758,37.782607999999996,-122.446152,0,MASONIC AVE,GEARY BLVD,MB,N,BZ,1,10/29/2017 05:39:39 PM +0000,653137,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.406485211194 37.755417943221),25669,SF General Hospital E-MB/BB,POTRSFGH,POTRHOSP,6119,37.755412999999997,-122.40647199999999,0,22ND ST,POTRERO AVE,MB,E,BZ,0,10/29/2017 05:39:39 PM +0000,656501,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.39147320633 37.732254943168),24685,3rd St&Revere Ave S-NS/BB,3STRVR1,3STRVRE,3145,37.732250000000001,-122.39146,0,REVERE AVE,03RD ST,NS,S,BZ,0,10/29/2017 05:39:39 PM +0000,655186,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.433843213999 37.749604941463),23801,Castro St&25TH St SE-NS/BZ,CTRO25S1,CTRO25ST,4329,37.749600000000001,-122.43383,0,25TH ST,CASTRO ST,NS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,653119,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.481852223043 37.765333938766),24171,Lincoln Way&23rd Ave NW-FS/BZ,LWAY23A0,LWAY23AV,5312,37.765329000000001,-122.48183899999999,0,23RD AVE,LINCOLN WY,FS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,654175,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.505495224933 37.752841936529),24782,46th Ave&Noriega St SW-FS/PS,46AVNOR0,46AVNORI,3587,37.752837,-122.505482,0,NORIEGA ST,46TH AVE,FS,SW,,1,10/29/2017 05:39:39 PM +0000,654959,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.431413216184 37.765694942909),25401,Market St&15th St W-FS/BZ,MRKT15S0,MRKT15ST,5653,37.765689999999999,-122.43140000000001,0,15TH ST,MARKET ST,FS,W,BZ,1,10/29/2017 05:39:39 PM +0000,656050,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.437140221601 37.80442794495),24434,Fillmore St&Beach St NW-NS/BZ,FILLBECN,FILLBECH,4606,37.804423,-122.437127,0,BEACH ST,FILLMORE ST,NS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,654744,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.428804215814 37.764461942373),26214,16th St&Church St SW-NS/BZ,16STCHU0,,7834,37.764457,-122.428791,,CHURCH ST,16TH ST,,,,,10/29/2017 05:39:39 PM +0000,657661,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.440901220766 37.791728943625),24602,Jackson St&Divisadero St NE-NS/PS,JACKDIV0,JACKDIVI,5145,37.791723999999995,-122.440888,0,DIVISADERO ST,JACKSON ST,NS,NE,,0,10/29/2017 05:39:39 PM +0000,654668,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.412353206142 37.708264939132),24760,Schwerin St&Velasco Ave E-FS/SB,SHWNVEL1,SHWNVELA,6388,37.708259999999996,-122.41234,0,VELASCO AVE,SCHWERIN ST,FS,E,,0,10/29/2017 05:39:39 PM +0000,654926,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.433867216412 37.771609942856),24078,Haight St&Pierce St SW-NS/BZ,HAITPIE1,HAITPIER,4961,37.771605000000001,-122.433854,0,PIERCE ST,HAIGHT ST,NS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,653573,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.393394213093 37.793208948058),26233,Mission St & Steuart St,MISSSTE0,,7803,37.793203999999996,-122.39338100000001,,SPEAR ST,MISSION ST,,,,,10/29/2017 05:39:39 PM +0000,657682,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.432198221146 37.805122945634),23513,Marina Blvd&Laguna St SW-NS-BZ,MRNALGNA,FTMATERM,4729,37.805118,-122.432185,0,WEST STATION RD,MARINA BLVD,TR,N,SI,0,10/29/2017 05:39:39 PM +0000,653041,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.416249215288 37.777602944303),24382,Market St&Larkin St N-NS/SI,MRKTLAR0,MRKTLARK,5680,37.777597999999998,-122.416236,0,LARKIN ST,MARKET ST,NS,E,SI,0,10/29/2017 05:39:39 PM +0000,654320,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.414839214567 37.778610944602),25399,Market St&8th St S-NS/SI,MRKT 8S1,MRKT 8ST,5651,37.778605999999996,-122.41482600000001,0,8TH ST,MARKET ST,NS,S,SI,0,10/29/2017 05:39:39 PM +0000,656034,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
